name,time,application_id,device_id,measurement_id,value_float
Seasonal_Storage_System,2024-08-05T03:12:00.275Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:13:00.286Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:14:00.297Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:15:00.32Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:16:00.327Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:17:00.337Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:18:00.336Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:19:00.335Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:20:00.334Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:21:00.34Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:22:00.346Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:23:00.334Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:24:00.343Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:25:00.346Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:26:00.337Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:27:00.335Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:28:00.341Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:29:00.278Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:30:00.272Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:31:00.272Z,Water Plant,Drain,Drain High Level Switch,0.0
